0,Says a “Clorox bottle claimed it could kill (the 2019 coronavirus)… before it was developed.”
0,Grape vinegar is the antidote of the coronavirus
0,False YouTube channel published a radio-show-style report with false headline saying novel coronavirus is in the Philippines
0,"Post claims food products such as rice, fortune cookies, mi goreng noodles, ice tea and “Chinese red bull” are contaminated with coronavirus in Australia. Also some areas of Sydney are supposedly identified as contaminated"
0,Food and locations are contaminated in Australia
0,"Raúl Rodolfo Abhduz Khan, biochemical engineer from Karmalah Laboratories, is the creator of the novel coronavirus"
0,"Partially The Indian health department has issued a notification advising people to drink only 50-80ml of water, avoid spicy food, and not travel in crowded spaces till March 2020"
0,Mostly New strain of virus was already patented; Bill Gates funds institute which holds patent; Bill Gates predicted the outbreak and 65 Million Deaths
0,"Partially Everything is much worse than reported; the current virus is worse than SARS; it causes red rashes on the skin, media is not reporting enough; people are falling over from the virus in the streets"
0,Filipinos are eating a bat soup in Wuhan
0,"False Spreading coronavirus is the interest of the USA, because American laboratories are operating not only around Russia but in the surroundings of Asian countries and in Georgia (Lugar lab)"
0,Mostly Event 201 “gave out stuffed souvenir coronavirus toys” to “commemorate” novel coronavirus outbreak
0,Is the Corona Virus Really Relating to Chinese Treatment of Uighur Muslims
0,"In Ukrainian media, it was written about a confirmed case of a Chinese coronavirus strain"
0,Queensland issued travel warning for Wuhan and Chinese-populated areas in Australia
0,First infected in Almaty (Kazakhstan)
0,Indian nurse in Jeddah (Saudi Arabia) detected with novel coronavirus(2019-nCOV)
0,Partially “Wuhan Virus” is named SARI. Steroid is the medicine to cure it. Acetic acid can be used to prevent it
0,"Partially Coronavirus dies at 56°C, so eat cooked food and turn on AC. Plus, Ethanol can kill the “Wuhan Virus”"
0,Partially The coronavirus is patented by Pirbright University
0,"Not That the China-centered coronvirus had infected 2.8 million people and killed 112,000"
0,Saline solution can kill coronavirus
0,Not “There’s magically already a vaccine available.”
0,"partially The peak of the virus will be in two weeks. Normally, during those two weeks all the infections will occur, then there will be two weeks of calm and then two weeks where it goes down"
0,"Stores and supermarkets in Veracruz, Mexico will close due to coronavirus. Local government asks to buy supplies"
0,Coronavirus was created in a government lab as a bioweapon and then released on the people of China
1,"Almost 200 people in Italy died from the coronavirus in a 24-hour period between March 11 and 12, 2020"
1,"A doctor in Italy warned coronavirus wasn’t just a bad flu. And he said: ""The situation is now nothing short of dramatic. No other words come to mind."""
2,"Contaminated money can spread the new coronavirus. The World Health Organization has advised people to ""wash their hands after handling banknotes."""
0,"A viral social media post advised the public to ""keep your throat moist"" in order to avoid contracting the respiratory infection"
0,Australian hospitals issued a warning over petrol pumps’ role in COVID-19 spread
0,Amit Shah tests positive for COVID-19
0,A coronavirus-related health advisory graphic issued by the World Health Organization warned against unprotected sex with farm animals
0,Air forces in Sri Lanka and the Philippines are spraying COVID-19 disinfectant from military helicopters
0,Drinking boiled garlic water will cure COVID-19
2,A drop of 21 million cellphone subscribers in China in early 2020 documents that the death toll from COVID-19 was vastly underreported in that country
0,"A video shows a chaotic scene in Wuhan, China, involving doctors armed with weapons, gunshots to deter people from leaving a new coronavirus quarantine, and a woman who was shot dead after she attempted to break through a roadblock"
0,"A People's Daily video claiming to show ""full-front disinfection work"" in Wuhan included footage taken at an airport in Taiwan"
0,"Covid-19 positive cases in Nagapur reach 59, a team from Sweden coming to Nagpur to conduct tests"
2,Disagreement over abortion will slow coronavirus-relief talks
0,A new vaccine for COVID-19 has been developed
1,14 People with coronavirus took on a plane to US with uninfected passengers
0,Donald Trump owned stock in Thermo-Fisher Scientific at a time when his presidential administration was advocating for a COVID-19 test that uses Thermo-Fisher equipment
1,"Denver councilwoman Candi CdeBaca tweeted ""#solidarity"" in response to a post suggesting that, if infected with new coronavirus, a person would attend as many Trump rallies as possible"
0,"American pharmaceutical company Roche Diagnostics will release COVID-19 vaccine ""on Sunday"""
0,A Chinese intelligence officer revealed that a new coronavirus was developed in a lab as a bioweapon
0,A vaccine meant for cattle can be used to fight COVID-19
0,Drinking hot water with lemons will cure or prevent COVID-19; drinking hot water with lemons and sodium bicarbonate will “alkalize the immune system” and cure or prevent COVID-19
0,A traveler from Beijing was caught at Dulles International Airport with a suitcase full of dead birds that the person tried to disguise as pet food
0,A Nostradamus prophecy foretells the 2020 COVID-19 coronavirus disease pandemic
0,Drinking tea can cure COVID-19
0,"""COVID-19"" is named so because it is the 19th ""Chinese-Originated Viral Infectious Disease."""
0,"""The Simpsons"" TV show predicted the 2020 new coronavirus outbreak in a 1993 episode"
1,"Dr. Abdu Sharkawy, an infectious diseases specialist, penned a viral Facebook post warning about the loss of reason in the face of panic over the new coronavirus in 2020"
0,Coronaviruses will die at the first exposure to sun
1,"Coronaviruses as a group are more susceptible to inactivation from ultraviolet radiation than other groups of viruses, like adenoviruses"
0,"“If @StateDept claims the mounting global questions about US role in #COVID19 pandemic are mere ""Iran-made conspiracy theories"", then US must answer some of these questions asked by the Global Research.”"
1,A few McDonald's locations in North Carolina announced in March 2020 that they will provide free lunches to school-age children as families deal with the spread of COVID-19
0,Every McDonald's is giving free lunches to school-age children during the COVID-19 pandemic
2,A Facebook post asserts the US developed a COVID-19 vaccine she plans to release this Sunday
1,"Amid a nationwide COVID-19 lockdown, Italians reported seeing wildlife such as swans and dolphins ""returning"" to newly tranquil waterways, ports, and canals"
0,"BBC News reported that actor Daniel Radcliffe was the ""first famous person"" to contract the coronavirus"
0,Donald Trump announced that Roche Diagnostics will launch COVID-19 vaccine on Sunday
0,"A post claiming that a teacher at a school in Havana, Windhoek, has tested positive for covid-19 has been circulating on social media platforms"
0,A rail freight tanker had “COVID-19” stamped on one side
1,Amazon solicited donations from the public to pay sick leave to contractors and seasonal workers during the COVID-19 pandemic
1,"Across a country where lines are long, some shelves are empty and patience is thin, authorities are receiving a surge of reports about merchants trying to cash in on the coronavirus crisis with outrageous prices, phony cures and other scams. An Associated Press survey of attorneys general or consumer protection agencies nationwide found reports already exceeded 5,000, with hundreds more arriving daily"
1,"Coronavirus layoffs spark surge in state jobless claims. In Ohio, more than 48,000 people applied for jobless benefits in two days. The tally during the same period the prior week: just 1,825"
1,CBS News shut down its New York City headquarters for cleaning and disinfecting after two of its employees tested positive for coronavirus
1,"During the outbreak, business has more than doubled at the Winhall Market near Stratton Mountain Ski Resort in southern Vermont, as residents of New York and Boston pour in"
2,Coronavirus will just disappear in the summertime like influenza
1,A second person who was at Mar-a-Lago with President Donald Trump has tested positive for coronavirus. That's according to a Republican official who spoke on condition of anonymity in order to discuss private health matters
1,Boston marathon postponed until Sept. 14 to prevent coronavirus spread
0,A map from Johns Hopkins University that shows the spread of COVID-19 contains malware
1,Disneyland closes as California rushes to battle coronavirus
1,Cristina Higgins authored a personal account about the spread of COVID-19 in Italy
1,"“We have friends who are getting sick. It’s very stressful,�?Higgins told NBC News over the phone from her home in Bergamo, where she, like everyone else, is under government-ordered home isolation, even though she and her family are not sick"
0,COVID-19 is same as flu
1,"Anthony Fauci, the director of the National Institute of Allergy and Infectious Diseases, told the House Oversight and Reform Committee that COVID-19 was at least �?0 times as lethal�?as the seasonal flu"
1,"Italy has restricted public gatherings and travel for all 60 million of its residents. Nonessential businesses such as restaurants and bars have been closed, and the country is encouraging social distancing. Food stores and pharmacies are about the only businesses that will be allowed to stay open until restrictions are lifted"
0,"After discovering a doomsday asteroid was approaching Earth, world leaders created the COVID-19 pandemic in an effort to distract the world population and force everyone to spend time with their families during Earth's final days"
1,Broadway shuts its doors to prevent coronavirus spread
0,Chloroquine can 100% cure COVID-19
0,Drinking boiled water will prevent coronavirus
0,"Eating oranges, broccoli and potatoes as much as possible can cure COVID-19"
2,Contaminated Money can spread the new coronavirus
0,Drinking vodka can bfight the coronavirus
0,A military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan
2,A Twitter post claimed Christiano Ronaldo is transforming his string of hotels to hospitals; to aid in the fight against Covid-19
0,A blog site claimed Yahaya Bello tested positive with COVID-19
0,"All US Citizens are Entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel Coronavirus, starting from March 17, 2020,�?states one post, which has garnered more than 5,000 shares. “The Government grant pay is accessible to all no matter employment status"
0,A publication by Pearls news says 15 Nigerian senators has been tested positive for Covid-19
0,CLAIM: They try to spread the new coronavirus (Covid-19) through Coca Cola
0,COVID19 could kill 45 million Nigerians
1,"�?.5 billion�?refers to a different bill �?the Coronavirus Preparedness and Response Supplemental Appropriations Act �?that the Democrat-controlled House passed on March 4. It provides $8.3 billion for federal agencies to respond to the outbreak (which was more than the $2.5 billion originally requested by the White House). The Republican-led Senate approved the measure the next day, and President Donald Trump signed it into law on March 6, days before the post appeared on Facebook"
0,As the White House and Congress work on a massive stimulus package to address the novel coronavirus pandemic �?which could result in payments to individual taxpayers �?social media users suggests such aid could be withheld from critics of President Donald Trump
0,"Donald Trump:Yes, I ordered the Treasury Secretary to send checks to Americans! First however, we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldn’t think of offending you with a check if I’m not your president! #MAGA"
1,Asymptomatic people can transmit the coronavirus to others
1,"The CDC advises people to wash their hands frequently, with soap and water for a minimum of 20 seconds, avoid touching their faces with unwashed hands, avoid close contact with sick individuals, and avoid social interactions generally to prevent community spread"
0,A viral image of a whiteboard sign claiming to have been “Posted at a Doctors office today�?purportedly lists disease outbreaks that occurred in “every election year�?since 2004. The image says the new coronavirus is “being hyped as The Black Plague.�?One Facebook post that shared the photo includes a comment that the new coronavirus “is hyped to make Trump look bad.�?
0,“Joe Exotic tests positive for coronavirus in prison. It’s been confirmed.”
0,COVID-19 is definitely not leveling off in the U.S
0,"Before it reaches the lungs, the coronavirus remains in the throat for four days and that drinking a lot of water and gargling with warm water & salt or vinegar eliminates the virus"
0,Drinking a lot of water will eliminate the coronavirus
0,"Americans are to stock up on two weeks of supplies, and a mandatory nationwide quarantine will soon be implemented in response to the COVID-19 pandemic"
0,"""From a friend at the Stanford hospital board. This is their feedback on Corona virus: The new Coronavirus may not show sign of infection for many days. How can one know if he/she is infected? By the time they have fever and/or cough and go to the hospital, the lung is usually 50% Fibrosis and it's too late...Taiwan experts provide a simple self-check that we can do every morning. Take a deep breath and hold your breath for more than 10 seconds. If you complete it successfully without coughing, without discomfort, stiffness or tightness, etc., it proves there is no Fibrosis in the lungs, basically indicates no infection. In critical time, please self-check every morning in an environment with clean air"
0,CNBC has reported that COVID-19 survives in the air for 8 hours; paper and plastic for 3-4 hours
0,"""U.S. deaths since 1/22 (2020): COVID-19: 27, flu, 4,700; abortion: 118,000."""
0,"""COVID-19 is confirmed as airborne and remain 8 hrs in air! So everyone is required to wear mask everywhere!"""
0,"Drinking vegetable juice, bitter gourd, can cure COVID-19"
0,An uninsured 17-year-old boy died of COVID-19 symptoms after being refused care due to a lack of medical insurance
1,"A scam is asking people to input the personal details, including bank details, to receive “Covid-19 Relieve.”"
0,A Facebook post claims that a group of CEOs left their positions ahead of the COVID-19 pandemic
0,"The CDC was preparing to dramatically reduce its work helping to prevent infectious-disease epidemics. Much of that work on the Global Health Security Agenda, a pact between over 60 nations that began in 2014, had been funded by a five-year, nearly $600 million supplemental package that was dwindling. That one-time funding, which Congress originally appropriated in response to the Ebola epidemic in West Africa in 2014, ran out at the end of September 2019"
1,"Alcohol-based hand-sanitizers are effective for inactivation of commonly transmitted bacteria and viruses, especially lipid-enveloped viruses like coronaviruses"
1,Experts recommend working the sanitizer fully over both hands until completely dry
0,"CLAIM: The new coronavirus (Covid-19) holds onto the throat for four days before going down to the lungs. The virus can be prevented by gargling with salt, hot water, and vinegar"
1,"Jennifer Kates, the director of global health and HIV policy at the Kaiser Family Foundation, said in a phone interview, “there could be other costs incurred.�?Visits to the doctor’s office and the emergency room can cost patients money, she said, noting that some high-deductible insurance plans could effectively charge patients who go to the ER $1,000 or more"
0,Charles Lieber and two Chinese students get arrested for creating the coronavirus
0,CNBC claims COVID-19 survives in air for 8 hours; paper and plastic for 3-4 hours
0,Consuming garlic will treat the coronavirus
0,Eating boiled garlic can cure the new coronavirus
0,Drinking chlorine dioxide can cure the new coronavirus
0,Drinking an industrial bleach can cure the coronavirus
0,"""Everyone in Israel drinks a cup of hot water with lemon and a little baking soda at night, as this is proven to kill"" coronavirus, and has prevented COVID-19 deaths in Israel"
0,Ask yourself why they have been treating with HIV drugs from the start. The virus even responds to treatment by HIV medications. It must derive from HIV
0,Chinese scientists were removed from a Canadian lab for shipping pathogens to Wuhan
0,Comedian Sam Hyde was responsible for the spread of the new coronavirus
0,“Queen Elizabeth tests positive for COVID-19.”
0,Covid-19 testing kit shared as vaccine
0,"Because Clorox and Lysol products list “Human Coronavirus�?on their bottles, the new coronavirus driving the outbreak in China was already known"
0,A US biotech company has successfully created a vaccine for COVID-19
0,Breathing in hot air from a hair dryer or in a sauna can prevent or cure COVID-19
0,"A patent expire on January 22, 2020 for the new coronavirus, and it proves the virus was invented. There’s magically already a vaccine available"
0,"So let me get this straight about this virus. It’s “new�?yet it was lab created and patented in 2015 (in development since 03). The patent expired (today) on the day the first case is announced in the US. The patent also tells us the CDC helped make this! “This invention was made by the Centers for Disease Control and Prevention, an agency of the United States Government. Therefore, the U.S. Government has certain rights in this invention.�?And now magically a vaccine is in the works for it already? Yet the patent in 2015 already references a vaccine for it. But what do I know I’m just a conspiracy theorist"
0,"A miracle mineral supplement, called MMS, can wipe out coronavirus"
0,Colloidal silver kills some strains of coronavirus within 12 hours (while admitting it hadn't yet been tested on Covid-19)
0,"Drinking hot water and exposure to the sun will kill the virus, and says ice cream is to be avoided"
0,Avoiding ice cream and other cold foods can help prevent the onset of the virus
0,"The University of Vienna has sent a memo warning people with coronavirus symptoms not to take ibuprofen, ""because it has been discovered that it increases the speed of reproduction of the coronavirus Covid-19 in the body and this is the reason why people in Italy have reached the current bad stage and rapid spread"
0,"At the university hospital in Toulouse, France, there are four very critical cases of coronavirus in [young people] who do not have any health problems. Their problem is that when they all appeared to have symptoms, they all took painkillers like ibuprofen"
0,China develops COVID-19 vaccine
0,#BREAKING #ITALY The Italien Army has deployed a lot of tanks in the city of #Foggia as around 50 prisioners escaped from local jail
0,A researcher from Zanjan University in China said you should take as much vitamin C as possible to protect yourself from the virus
0,A Professor Chen Horin CEO of the Beijing Military Hospital said that a hot drink with lemon can curb the spread of the virus
0,"Entrepreneur Elon Musk suggested children are ""essentially immune"" to coronavirus"
0,"A letter attributed to Health Minister of Iran Saeed Namaki claimed he had tendered his resignation to President Hassan Rouhani due to the ministry's ""inability to manage"" the outbreak"
0,"Deputy health minister and head of Iran's taskforce on Covid-19, Iraj Harirchi, had previously declared that ""quarantines belong to the Stone Age"", before admitting that he had tested positive for the disease"
0,"Drinks containing mint or white willow, and spices like saffron, turmeric, and cinnamon would strengthen the lungs and the immune system against the virus"
0,A product made from herbs based on traditional medicine would help with the prevention of a number of viral diseases
1,Amazon culls one million fake coronavirus products. The retail giant is removing fake cures and tackling unreasonable price hikes amid public concern
0,Consuming alcoholic beverages may help reduce the risk of infection of COVID-19
0,"Avoiding cold or preserved food and drinks, such as ice cream and milkshakes, for ""at least 90 days"" in order to prevent the coronavirus"
0,"A video of a parasite being removed from a person's lips, suggesting the procedure was somehow related to the new coronavirus"
0,"A 2015 patent filed by the Pirbright Institute in Surrey, England talks about developing a weakened version of coronavirus for potential use as a vaccine to prevent or treat respiratory diseases"
2,"A ""whistleblower"" video, alleged to have been taken by a ""doctor"" or a ""nurse"" in Hubei province claims the virus has a ""second mutation"", which can infect up to 14 people"
0,A woman in Vienna claims the hospital she worked in had triggered “the maximum pandemic plan.�?She warned people of a complete lockdown of the country and urged them to stock up on food
0,"A man in Poland who claimed he had a journalist friend with close ties to political decision-makers, said that as of last Sunday, the president would introduce an “emergency state�?and that people wouldn’t be able to leave their houses for three weeks"
0,Assam has been completely locked down due to Covid-19
0,Clapham junction now. They locking us down by Stealth. Putting all the pieces in place then it lock down. Tanks on the motor way last night under the cover of darkness
1,"As at 13 March, the latest data available when this claim was made, the UK ranked fifth (behind China, South Korea, Italy and Russia) for the number of Covid-19 tests carried out"
0,Drinking and gargling water everyday will cure the new coronavirus
0,Dettol antiseptic spray says it kills coronavirus
0,"Coronaviruses can live on surfaces for up to 28 days, so you should be careful if you receive a package from China"
0,"A video shows overcrowding in St Mary’s Hospital, London and Covid-19 patients lying on the floor in corridors"
2,"Coronavirus lives on the hands for 10 minutes, so putting an alcohol sterililzer in the pocket meets the purpose of prevention"
0,"A woman suffering from COVID-19, seen in viral video is Sophie Grégoire Trudeau, wife of Canadian PM Justin Trudeau"
0,"Everyone should make sure the mouth and throat are always moist. Drink some water every 15 minutes. Why not? Even if the virus gets into your mouth, drinking water or other fluids will help wash it down the esophagus into the stomach. When the virus is in the stomach. The hydrochloric acid in your stomach will kill the germs. If you do not drink enough water regularly, the virus can enter the airways and into your lungs, which is very dangerous to get"
0,Eating bananas is a preventative against the COVID-19 coronavirus disease
0,Dolphins and swans return to Italy waterways after Covid-19 lockdown
0,CLAIM: The medicine for the treatment of the new coronavirus (Covid-19) was found in Ghana
0,"“Information from Vienna’s laboratory studying COVID-19 say vast majority of people who died had ibuprofen/Advil in their system so do not take it!!"""
0,"Anthony Fauci’s statement that the coronavirus death rate is 10 times that of the seasonal flu is “a claim without any scientific basis."""
0,A meme replicates a Nostradamus prophecy foretelling the 2020 COVID-19 coronavirus disease pandemic
0,"""At this time the coronavirus has now spread it throughout the West Palm Beach Dade County Broward County area,"" states the March 13 Facebook post. ""All children and adults must remain in their homes we repeat this is a 24-hour shutdown city service announcement."""
0,A silver solution will cure the coronavirus
0,Drinking teas can prevent the coronavirus
1,"As a Florida state representative, Gaetz voted for a 2013 bill to ban cities from requiring employers to offer paid sick leave"
1,Cruz voted against an amendment in the U.S. Senate in 2015 that would have provided seven days�?paid sick leave
0,Candian health authority issues video on COVID-19 transmission
0,COVID-19 came to the United States in 2019
0,I remember my family and a lot of you being sick for 2-4 weeks with unknown strain of flu with the same symptoms as covid-19. Now that a team of doctors have been able to identify/diagnose what it is and name it suddenly it’s a big deal. NEWS FLASH!!!! Half of you idiots already had it and got over it!
0,"U.S. authorities only just started testing for it, and even now testing is severely limited, so in all likelihood, many have had or do have it, and it’s gotten passed off as just a typical cold �?because (AHEM, NEWSFLASH) it IS just a bad cold for the vast majority of people who get it. The normal cold and flus that we’ve already been dealing with kill thousands every season �?it just doesn’t get talked about because it’s nothing new and the media can’t use it to panic us at this point"
1,"After Utah Jazz center Rudy Gobert tested positive for the novel coronavirus, the state of Oklahoma administered tests to 58 people in a matter of hours"
2,"80% of novel coronavirus cases are ""mild."""
1,"Covid-19 starts with a sore throat lasting 3-4 days. It then blends into a nasal fluid that enters the trachea and the lungs, causing pneumonia, which takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing. The nasal congestion makes you feel like you’.."
0,American hospitals are covertly preparing for an outbreak of big magnitude
0,Blood donors automatically get a coronavirus test
0,"""Akira"" is a 1988 movie about an apocalyptic event taking place months before Tokyo 2020 Olympics, showing the (World Health Organization) advising Japan to postpone the Olympics because of a pandemic risk"
0,Breathing hot air from a hair dryer or in a sauna can prevent or cure COVID-19
2,40%-70% of adults could catch coronavirus in the coming year
0,Anybody in U.S. that wants a test (for the coronavirus) can get a test
0,"(March 11, 2020) The coronavirus has officially reached Milwaukee County"
0,"""Being exposed to the sun for several hours"" kills the 2019 coronavirus"
2,“You’re more likely to die of influenza right now�?than the 2019 coronavirus
0,A woman who was purportedly hospitalized for the coronavirus saying she saw Chinese officials put a man who was still breathing in several plastic bags and take him away
1,Apple has reopened all 42 China stores
2,"Doctors in India have been successful in treating coronavirus with a combination of drugs (Lopinavir, Retonovir, Oseltamivir along with Chlorphenamine) and are going to suggest the same medicine globally"
2,"Mike Pence stated on March 4, 2020 in in a press briefing: “With regard to the cost, let me be very clear: HHS has designated the coronavirus test as an essential health benefit. That means, by definition, it's covered in the private health insurance of every American, as well as covered by Medicare and Medicaid."""
1,China has closed down its last coronavirus hospital. Not enough new cases to support them
1,"A 103 year-old Chinese grandmother has made a full recovery from Covid-19 after being treated for 6 days in Wuhan, China"
0,An Italian newspaper as saying that the 83-year-old Catholic leader first tested negative for the virus before a second test came back positive
0,"Pope Francis has tested positive for coronavirus after he fell ill in Italy and was forced to cancel a religious retreat near Rome �?The first results for Covid-19 came back negative, and second came positive, according to Italian newspaper Il Messaggero this morning"
0,"(March 2) Coronavirus may be in Brownsville, Texas"
1,A network of Canadian scientists are making excellent progress in Covid-19 research
0,(March 1) Shands Hospital of Gainesville Florida has confirmed its first case of coronavirus
0,(February 28) The coronavirus has made it to Mississippi and the lady that caught it wasn’t around nobody with it which means it is airborne. That means if the wind blows it your direction you’ll have it also
0,A photo shows a man wearing a “government issue Saint Laurent hazardous materials suit
0,"""Doctor’s Hospital of Sarasota has been notified by the National Center for DIsease Control & Public Health, Georgia (NCDC & PH) that they have a patient that has tested positive for COVID-19 (Coronavirus),"" reads the March 1 post published by an account called Sarasota County. ""Doctor’s Hospital takes the safety of their employees and caregivers very seriously and has placed the infected in isolation until they can repair the furnace in the morgue that will be used for treatment. Pictured below is our newest intern, Carlos, wearing our government issued Saint Laurent hazardous materials suit which can be purchased directly from their website or on sale from Alibaba.com with discount code ‘SRQ69�?while supplies last."""
0,"Cleveland Clinic developed a Covid-19 test that gives results in hours, not days"
1,A San Diego biotech company is developing a Covid-19 vaccine in collaboration with Duke University and National University of Singapore
0,"""George Soros owns the WuXi PHARMA LAB located in Wuhan, China where COVID-19 was developed and conveniently Broke Out."""
0,China air quality projections used to promote coronavirus cremation hoax
0,20 million Chinese converted to Islam after it’s proven that the coronavirus doesn’t affect Muslims
0,“People are going door to door in Colorado Springs stating they are COVID testing so they can rob people!!!!”
0,"Cocaine kills corona virus, scientists is shocked to discover that this drug can fight the virus"
0,Event 201 “gave out stuffed souvenir coronavirus toys�?to “commemorate�?Novel coronavirus outbreak
0,"(January 24) CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China. The coronavirus outbreak roughly 100 times more deadly than authorities and the news media are letting on"
0,China stole Coronavirus from Canada and weaponized it into a Bioweapon
0,BBMP (Bruhat Bengaluru Mahanagara Palike) will be spraying medicine in the air after 10 PM tonight in order to kill COVID-19
0,"“It is about some groundless accusations. In fact, this Russophobic obsession could be expected to fade under the current situation, but it doesn’t seem to be fading,"""
1,"House Speaker Nancy Pelosi on Thursday claimed that Democrats “won the day�?in obtaining what they wanted from the Senate’s $2.2 trillion coronavirus response stimulus package, while hinting at other items she would like to see included in a forthcoming bill"
1,"Americans must support their first responders at the forefront of the war with coronavirus (COVID-19), First Responders Children Foundation's President Jillian Crane urged Thursday"
1,"Amid the uptick of coronavirus cases in Louisiana, former Louisiana Health Department Secretary Rebekah Gee told Fox News on Thursday that the Pelican State’s medical facilities need immediate support"
0,CLAIM: The informative message about the Covid-19 on social media belongs to UNICEF
1,"Zachery Bryan: Coronavirus hits Hollywood's hardworking families, too �?don't judge them by clueless celebs. During a recent conversation with a longtime friend who works in the entertainment industry, she expressed concern that if the coronavirus shutdown goes on too long, they won’t be able to make their monthly housing payment"
1,A list documents U.S. President Donald Trump's various statements about the spread of COVID-19 coronavirus disease
0,"According to University of Queensland (Australia) scientists, bananas are an effective defence against the COVID-19"
1,"An Alabama resident who tested positive for the novel coronavirus, COVID-19, has died, according to the state’s health department"
1,Denver Broncos general manager and team president John Elway joined calls for the NFL to postpone the draft because the coronavirus pandemic has made it difficult for teams that need more time to better vet their prospects
1,A provision in the $2 trillion coronavirus response package that Republican senators had warned could fuel layoffs looks likely to remain in the text -- after an 11th-hour effort to remove it in the Senate was shot down
1,"President at First Responders Children's Foundation, Jillian Crane, discusses how the benefit special will pay tribute to health care workers on the front lines working to treat COVID-19 patients; ‘FOX Presents the iHeart Living Room Concert for America�?will air on Sunday at 9 p.m. ET"
1,Dr. Siegel says some 'mathematical modeling' about coronavirus is spreading panic
0,"""COVID-19 started because we eat animals."""
0,"“President Trump, COVID-19 coronavirus: U.S. cases 1,329; U.S. deaths, 38; panic level: mass hysteria. President Obama, H1N1 virus: U.S. cases, 60.8 million; U.S. deaths, 12,469; panic level: totally chill. Do you all see how the media can manipulate your life.”"
0,"“All US citizens are entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel coronavirus, starting from March 17.”"
0,"COVID-19 is no worse than other outbreaks that have occurred in “every election year."""
1,"Coronavirus package has $400 million to help states beef up mail-in voting. The funds would assist states as they expand voting by mail, early voting, online registration and make in-person voting safer for all"
1,Angelina Jolie’s son has returned to the United States after his semester at college was canceled due to the ongoing coronavirus pandemic
1,"Coronavirus cuts: Airlines slash snacks, drinks and middle seats during pandemic. Alaska Airlines, American Airlines, Delta Air Lines and Southwest Airlines are all making changes"
1,"Doctors in distress, quarantine send SOS for more protective gear, tests: 'It’s a complete mess'. Frontline health care providers around the country are sounding alarm bells about the lack of protective gear and lack of rapid response testing -- and some are even doing so from quarantine"
1,"Texas Congressman Michael McCaul, Republican member of the House Foreign Affairs Committee, reacts to the shortage of medical supplies for nurses and doctors amid the coronavirus outbreak. He says front-line health care workers are biggest priority in $2T relief bill"
1,Alyssa Milano is calling on President Donald Trump to convert his hotels in the United States to hospitals to help sick people during the ongoing coronavirus pandemic
1,Detroit Pistons forward Christian Wood has made a full recovery from the coronavirus
1,"Chicago Mayor Lori Lightfoot is warning residents not to go on long runs or bike rides in the city’s latest effort to crack down over the spread of coronavirus in the city, even cautioning that residents could be arrested should they break the rules"
1,"Senate coronavirus bill includes union protection measure. Businesses with between 500 and 10,000 employees that accept loans to tide them over until the pandemic abates will not be allowed to get rid of any collective bargaining agreement that they already have and will be barred from taking sides on any efforts by their employees to unionize"
1,"An agent for Minnesota Timberwolves star Karl-Anthony Towns on Wednesday gave a promising update on the center’s father, Karl Towns Sr., who was diagnosed with coronavirus"
1,2 Costa cruise ships heading toward Florida with dozens of sick crew members on board
1,"As the coronavirus pandemic continues to worsen around the globe and the need for ventilators intensifies, Tesla and SpaceX Elon Musk said his companies ""will do anything in our power"" to help New Yorkers"
1,"As the COVID-19 pandemic is forcing Americans to shelter at home amid an election year, the government is ready to help states beef up mail-in voting with additional funds. Check out how the coronavirus stimulus package is set to make voting safer for all"
1,"American Red Cross staff members express concern over lack of surgical masks for staff, volunteers and donors"
1,"As the world struggles to contain the coronavirus outbreak, experts are harnessing 3-D printing technology in an effort to make in-demand items, such as components for masks and face shields"
1,"A pastor in Pennsylvania apologized to his community after keeping his church's doors open Sunday amid coronavirus concerns and being flooded with ""hateful comments."""
1,Restaurant owners in the New York City borough of Brooklyn �?which has one of the highest concentrations of coronavirus cases in the U.S. -- tell Fox News they are now scrambling to keep their businesses afloat as bills are mounting and sales are plummeting during the outbreak
0,"A Facebook post from March 10, 2020 claims that drinking water regularly will kill COVID-19"
1,Conor McGregor makes generous purchase to help Irish hospitals fighting coronavirus
1,"Co-owner of Bendt Distilling Company Natasha DeHart has shifted her whiskey distillery’s production to combat the coronavirus by helping her Dallas County community to produce and provide free hand sanitizer to local law enforcement, hospitals and first responders"
0,Coronavirus patient zero had sex with bats
1,"Leaders of the world's most powerful economies will convene virtually on Thursday to try and coordinate a response to the fast-spreading coronavirus, which has shuttered businesses and forced well over a quarter of the world's population into home isolation"
0,Amazon announced that it was suspending all deliveries except for medical supplies during the COVID-19 pandemic
1,CEO of Sanguine Biosciences Brian Neman joins Trace Gallagher to discuss how phlebotomists have stepped in to help with COVID-19 research in select cities
1,Coronavirus in the heartland: 34 people test positive after church event in Arkansas
1,"Gov. Gretchen Whitmer's Department of Licensing and Regulatory Affairs warns that prescribing hydroxychloroquine or chloroquine for treatment of COVID-19 'without further proof of efficacy' may be investigated for administrative action; reaction from Dr. Jeff Colyer, former Kansas governor"
